"Date","Time","Lat","Lng","Alt","Accuracy","CPS","uSv/h"
"2025-01-01","21:04:27","","","72.2","11.97","23.7","0.1130"
"2025-01-01","21:04:28","","","72.2","11.97","21.8","0.1053"
"2025-01-01","21:04:29","","","72.2","11.97","20.1","0.0931"
"2025-01-01","21:04:30","","","72.1","11.97","19.0","0.0841"
"2025-01-01","21:04:31","","","72.1","11.97","20.6","0.0745"
"2025-01-01","21:04:32","","","72.1","11.97","21.9","0.0862"
"2025-01-01","21:04:33","","","72.0","11.97","23.3","0.1083"
"2025-01-01","21:04:34","","","72.0","11.97","22.1","0.1290"
"2025-01-01","21:04:35","","","72.0","11.97","19.9","0.1395"
"2025-01-01","21:04:36","","","72.0","11.97","19.9","0.1428"
"2025-01-01","21:04:37","","","72.1","11.97","18.8","0.1157"
"2025-01-01","21:04:38","","","72.1","11.97","18.7","0.1132"
"2025-01-01","21:04:39","","","72.1","11.97","18.4","0.1028"
"2025-01-01","21:04:40","","","72.1","11.97","18.2","0.0965"
"2025-01-01","21:04:41","","","72.2","11.97","18.5","0.1200"
"2025-01-01","21:04:42","","","72.2","11.97","22.3","0.1463"
"2025-01-01","21:04:43","","","72.3","11.97","24.4","0.1258"
"2025-01-01","21:04:44","","","72.2","11.97","22.7","0.1262"
"2025-01-01","21:04:45","","","72.2","11.97","21.5","0.0914"
"2025-01-01","21:04:46","","","72.3","11.97","18.6","0.1022"
"2025-01-01","21:04:47","","","72.4","11.97","16.8","0.0857"
"2025-01-01","21:04:48","","","72.4","11.97","18.0","0.0865"
"2025-01-01","21:04:49","","","72.3","11.97","18.0","0.0811"
"2025-01-01","21:04:50","","","72.4","11.97","19.2","0.0809"
"2025-01-01","21:04:51","","","72.4","11.97","18.2","0.0713"
"2025-01-01","21:04:52","","","72.5","11.97","17.2","0.0810"
"2025-01-01","21:04:53","","","72.4","11.97","19.1","0.0866"
"2025-01-01","21:04:54","","","72.4","11.97","19.6","0.0796"
"2025-01-01","21:04:55","","","72.4","11.97","18.4","0.0974"
"2025-01-01","21:04:56","","","72.4","11.97","18.6","0.1022"
"2025-01-01","21:04:57","","","72.4","11.97","21.8","0.1065"
"2025-01-01","21:04:58","","","72.3","11.97","23.9","0.1020"
"2025-01-01","21:04:59","","","72.3","11.97","21.7","0.0799"
"2025-01-01","21:05:00","","","72.2","11.97","18.1","0.0709"
"2025-01-01","21:05:01","","","72.2","11.97","15.5","0.0757"
"2025-01-01","21:05:02","","","72.1","11.97","14.8","0.1148"
"2025-01-01","21:05:03","","","72.0","11.97","16.4","0.1305"
"2025-01-01","21:05:04","","","72.0","11.97","23.0","0.1345"
"2025-01-01","21:05:05","","","71.9","11.97","22.2","0.1058"
"2025-01-01","21:05:06","","","72.0","11.97","19.7","0.0782"
"2025-01-01","21:05:07","","","71.9","11.97","18.7","0.0949"
"2025-01-01","21:05:08","","","71.8","11.97","17.5","0.1067"
"2025-01-01","21:05:09","","","71.8","11.97","16.8","0.0999"
"2025-01-01","21:05:10","","","71.7","11.97","17.8","0.1288"
"2025-01-01","21:05:11","","","71.8","11.97","17.6","0.1182"
"2025-01-01","21:05:12","","","71.8","11.97","17.4","0.1278"
"2025-01-01","21:05:13","","","71.8","11.97","19.1","0.1583"
"2025-01-01","21:05:14","","","71.9","11.97","22.6","0.1502"
"2025-01-01","21:05:15","","","71.9","11.97","22.8","0.1398"
"2025-01-01","21:05:16","","","72.1","11.97","22.0","0.0971"
"2025-01-01","21:05:17","","","72.2","11.97","19.9","0.1193"
"2025-01-01","21:05:18","","","72.2","11.97","21.0","0.1175"
"2025-01-01","21:05:19","","","72.4","11.97","20.6","0.1032"
"2025-01-01","21:05:20","","","72.3","11.97","18.7","0.0873"
"2025-01-01","21:05:21","","","72.3","11.97","19.4","0.0688"
"2025-01-01","21:05:22","","","72.3","11.97","17.9","0.0841"
"2025-01-01","21:05:23","","","72.3","11.97","20.8","0.0938"
"2025-01-01","21:05:24","","","72.5","11.97","20.2","0.0942"
"2025-01-01","21:05:25","","","72.5","11.97","18.9","0.0822"
"2025-01-01","21:05:26","","","72.5","11.97","17.7","0.0756"
"2025-01-01","21:05:27","","","72.6","11.97","17.5","0.1193"
"2025-01-01","21:05:28","","","72.4","11.97","20.6","0.1252"
"2025-01-01","21:05:29","","","72.6","11.97","25.3","0.1218"
"2025-01-01","21:05:30","","","72.6","11.97","25.4","0.1305"
"2025-01-01","21:05:31","","","72.5","11.97","23.2","0.0962"
"2025-01-01","21:05:32","","","72.6","11.97","21.7","0.0934"
"2025-01-01","21:05:33","","","72.5","11.97","19.0","0.1048"
"2025-01-01","21:05:34","","","72.6","11.97","18.5","0.0936"
"2025-01-01","21:05:35","","","72.5","11.97","19.7","0.1135"
"2025-01-01","21:05:36","","","72.6","11.97","17.0","0.1018"
"2025-01-01","21:05:37","","","72.5","11.97","17.1","0.0901"
"2025-01-01","21:05:38","","","72.5","11.97","16.5","0.0685"
"2025-01-01","21:05:39","","","72.5","11.97","16.6","0.0723"
"2025-01-01","21:05:41","","","72.5","11.97","19.1","0.0809"
"2025-01-01","21:05:41","","","72.4","11.97","19.4","0.0811"
"2025-01-01","21:05:43","","","72.6","11.97","20.5","0.0859"
"2025-01-01","21:05:44","","","72.5","11.97","18.8","0.0907"
"2025-01-01","21:05:45","","","72.5","11.97","18.8","0.0869"
"2025-01-01","21:05:46","","","72.5","11.97","18.7","0.1032"
"2025-01-01","21:05:47","","","72.5","11.97","17.7","0.1065"
"2025-01-01","21:05:48","","","72.7","11.97","16.9","0.1025"
"2025-01-01","21:05:49","","","72.7","11.97","16.1","0.0947"
"2025-01-01","21:05:50","","","72.6","11.97","15.3","0.0935"
"2025-01-01","21:05:51","","","72.7","11.97","15.3","0.0852"
"2025-01-01","21:05:52","","","72.8","11.97","18.1","0.0819"
"2025-01-01","21:05:53","","","72.7","11.97","18.7","0.0819"
"2025-01-01","21:05:54","","","72.7","11.97","20.1","0.0688"
"2025-01-01","21:05:55","","","72.7","11.97","18.9","0.0772"
"2025-01-01","21:05:56","","","72.7","11.97","18.7","0.1153"
"2025-01-01","21:05:57","","","72.7","11.97","20.0","0.1280"
"2025-01-01","21:05:58","","","72.6","11.97","19.0","0.1277"
"2025-01-01","21:05:59","","","72.8","11.97","17.4","0.1185"
"2025-01-01","21:06:00","","","72.7","11.97","16.8","0.0905"
"2025-01-01","21:06:01","","","72.8","11.97","16.2","0.0800"
"2025-01-01","21:06:02","","","72.8","11.97","17.5","0.0868"
"2025-01-01","21:06:03","","","72.8","11.97","22.3","0.1113"
"2025-01-01","21:06:04","","","72.9","11.97","24.3","0.1250"
"2025-01-01","21:06:05","","","72.9","11.97","25.1","0.1373"
"2025-01-01","21:06:06","","","73.0","11.97","20.8","0.1132"
"2025-01-01","21:06:07","","","73.0","11.97","19.0","0.1072"
"2025-01-01","21:06:08","","","72.9","11.97","18.8","0.0909"
"2025-01-01","21:06:09","","","72.9","11.97","17.0","0.0995"
"2025-01-01","21:06:10","","","73.0","11.97","19.3","0.1053"
"2025-01-01","21:06:11","","","73.0","11.97","17.4","0.0876"
"2025-01-01","21:06:12","","","73.0","11.97","17.5","0.0841"
"2025-01-01","21:06:13","","","73.0","11.97","18.3","0.0776"
"2025-01-01","21:06:14","","","72.9","11.97","17.2","0.0857"
"2025-01-01","21:06:15","","","72.8","11.97","18.9","0.0803"
"2025-01-01","21:06:16","","","73.0","11.97","17.9","0.0716"
"2025-01-01","21:06:17","","","72.9","11.97","18.0","0.1165"
"2025-01-01","21:06:18","","","73.0","11.97","18.3","0.1287"
"2025-01-01","21:06:19","","","72.9","11.97","16.8","0.1305"
"2025-01-01","21:06:20","","","72.9","11.97","17.4","0.1380"
"2025-01-01","21:06:21","","","72.9","11.97","18.0","0.1065"
"2025-01-01","21:06:22","","","72.9","11.97","19.2","0.0747"
"2025-01-01","21:06:23","","","72.9","11.97","20.7","0.0811"
"2025-01-01","21:06:24","","","72.8","11.97","19.8","0.0737"
"2025-01-01","21:06:25","","","72.8","11.97","19.6","0.0855"
"2025-01-01","21:06:26","","","72.8","11.97","18.8","0.0864"
"2025-01-01","21:06:27","","","72.7","11.97","19.6","0.1043"
"2025-01-01","21:06:28","","","72.7","11.97","21.8","0.1155"
"2025-01-01","21:06:29","","","72.6","11.97","21.7","0.0981"
"2025-01-01","21:06:30","","","72.5","11.97","20.6","0.1023"
"2025-01-01","21:06:31","","","72.6","11.97","19.9","0.0839"
"2025-01-01","21:06:32","","","72.6","11.97","19.9","0.1272"
"2025-01-01","21:06:33","","","72.7","11.97","20.0","0.1168"
"2025-01-01","21:06:34","","","72.7","11.97","19.0","0.1062"
"2025-01-01","21:06:35","","","72.8","11.97","17.5","0.0953"
"2025-01-01","21:06:36","","","72.8","11.97","15.5","0.0899"
"2025-01-01","21:06:37","","","73.0","11.97","18.0","0.0915"
"2025-01-01","21:06:38","","","73.1","11.97","19.7","0.1050"
"2025-01-01","21:06:39","","","73.0","11.97","26.1","0.1230"
"2025-01-01","21:06:40","","","72.9","11.97","26.8","0.1290"
"2025-01-01","21:06:41","","","72.8","11.97","23.7","0.0952"
"2025-01-01","21:06:42","","","72.8","11.97","20.8","0.1008"
"2025-01-01","21:06:43","","","72.8","11.97","19.4","0.0812"
"2025-01-01","21:06:44","","","72.7","11.97","20.7","0.0848"
"2025-01-01","21:06:45","","","72.7","11.97","21.9","0.0800"
"2025-01-01","21:06:46","","","72.6","11.97","24.3","0.0993"
"2025-01-01","21:06:47","","","72.5","11.97","23.1","0.0869"
"2025-01-01","21:06:48","","","72.5","11.97","22.1","0.0821"
"2025-01-01","21:06:49","","","72.6","11.97","21.1","0.0858"
"2025-01-01","21:06:50","","","72.7","11.97","23.2","0.1295"
"2025-01-01","21:06:51","","","72.7","11.97","21.8","0.1285"
"2025-01-01","21:06:52","","","72.8","11.97","21.3","0.1077"
"2025-01-01","21:06:53","","","72.9","11.97","20.8","0.1093"
"2025-01-01","21:06:54","","","72.8","11.97","21.5","0.1008"
"2025-01-01","21:06:55","","","72.7","11.97","20.1","0.0797"
"2025-01-01","21:06:56","","","72.5","11.97","19.5","0.0977"
"2025-01-01","21:06:57","","","72.5","11.97","20.4","0.1007"
"2025-01-01","21:06:58","","","72.6","11.97","21.4","0.1213"
"2025-01-01","21:06:59","","","72.7","11.97","21.9","0.1278"
"2025-01-01","21:07:00","","","72.7","11.97","20.8","0.1388"
"2025-01-01","21:07:01","","","72.9","11.97","19.7","0.1427"
"2025-01-01","21:07:02","","","72.9","11.97","19.9","0.1023"
"2025-01-01","21:07:03","","","72.9","11.97","19.5","0.1160"
"2025-01-01","21:07:04","","","73.1","11.97","22.0","0.1090"
"2025-01-01","21:07:05","","","73.0","11.97","21.0","0.1100"
"2025-01-01","21:07:06","","","73.1","11.97","20.1","0.0940"
"2025-01-01","21:07:07","","","73.1","11.97","18.4","0.0857"
"2025-01-01","21:07:08","","","73.1","11.97","18.0","0.0758"
"2025-01-01","21:07:09","","","73.1","11.97","18.7","0.0832"
"2025-01-01","21:07:10","","","73.0","11.97","20.0","0.0734"
"2025-01-01","21:07:11","","","72.9","11.97","19.9","0.0685"
"2025-01-01","21:07:12","","","72.8","11.97","18.2","0.0624"
"2025-01-01","21:07:13","","","72.8","11.97","18.8","0.0947"
"2025-01-01","21:07:14","","","72.8","11.97","21.0","0.1247"
"2025-01-01","21:07:15","","","72.8","11.97","21.8","0.1168"
"2025-01-01","21:07:16","","","73.0","11.97","21.8","0.1427"
"2025-01-01","21:07:17","","","73.0","11.97","20.4","0.1200"
"2025-01-01","21:07:18","","","73.0","11.97","19.4","0.1213"
"2025-01-01","21:07:19","","","73.1","11.97","19.5","0.0871"
"2025-01-01","21:07:20","","","72.9","11.97","16.9","0.0896"
"2025-01-01","21:07:21","","","72.8","11.97","18.6","0.0894"
"2025-01-01","21:07:22","","","72.8","11.97","17.9","0.1047"
"2025-01-01","21:07:23","","","72.8","11.97","18.8","0.1180"
"2025-01-01","21:07:24","","","72.7","11.97","18.7","0.1202"
"2025-01-01","21:07:25","","","72.7","11.97","19.5","0.1043"
"2025-01-01","21:07:26","","","72.7","11.97","21.8","0.1142"
"2025-01-01","21:07:27","","","72.8","11.97","22.5","0.1038"
"2025-01-01","21:07:28","","","72.8","11.97","22.8","0.1067"
"2025-01-01","21:07:29","","","72.9","11.97","23.0","0.0873"
"2025-01-01","21:07:30","","","72.9","11.97","23.5","0.0925"
"2025-01-01","21:07:31","","","73.0","11.97","21.9","0.1295"
"2025-01-01","21:07:32","","","73.1","11.97","20.3","0.1292"
"2025-01-01","21:07:33","","","73.0","11.97","18.2","0.1155"
"2025-01-01","21:07:34","","","72.9","11.97","17.5","0.1143"
"2025-01-01","21:07:35","","","72.9","11.97","17.2","0.0851"
"2025-01-01","21:07:36","","","72.9","11.97","16.4","0.0778"
"2025-01-01","21:07:37","","","72.9","11.97","17.4","0.0786"
"2025-01-01","21:07:38","","","72.9","11.97","19.1","0.1043"
"2025-01-01","21:07:39","","","72.7","11.97","20.4","0.1025"
"2025-01-01","21:07:40","","","72.7","11.97","19.5","0.1107"
"2025-01-01","21:07:41","","","72.7","11.97","18.9","0.0763"
"2025-01-01","21:07:42","","","72.6","11.97","17.5","0.0698"
"2025-01-01","21:07:43","","","72.6","11.97","17.6","0.0741"
"2025-01-01","21:07:44","","","72.6","11.97","19.7","0.1027"
"2025-01-01","21:07:45","","","72.5","11.97","18.9","0.1045"
"2025-01-01","21:07:46","","","72.6","11.97","19.2","0.1215"
"2025-01-01","21:07:47","","","72.7","11.97","17.3","0.1242"
"2025-01-01","21:07:48","","","72.7","11.97","17.9","0.1133"
"2025-01-01","21:07:49","","","72.5","11.97","18.2","0.1150"
"2025-01-01","21:07:50","","","72.5","11.97","20.2","0.0954"
"2025-01-01","21:07:51","","","72.5","11.97","19.1","0.0780"
"2025-01-01","21:07:52","","","72.5","11.97","21.3","0.0841"
"2025-01-01","21:07:53","","","72.4","11.97","21.2","0.1240"
"2025-01-01","21:07:54","","","72.4","11.97","19.9","0.1230"
"2025-01-01","21:07:55","","","72.3","11.97","21.5","0.0862"
"2025-01-01","21:07:56","","","72.4","11.97","22.0","0.0944"
"2025-01-01","21:07:57","","","72.4","11.97","19.9","0.0834"
"2025-01-01","21:07:58","","","72.4","11.97","18.9","0.0852"
"2025-01-01","21:07:59","","","72.5","11.97","17.6","0.0818"
"2025-01-01","21:08:00","","","72.4","11.97","18.2","0.0951"
"2025-01-01","21:08:01","","","72.5","11.97","24.2","0.1455"
"2025-01-01","21:08:02","","","72.4","11.97","23.4","0.1460"
"2025-01-01","21:08:03","","","72.4","11.97","21.6","0.1318"
"2025-01-01","21:08:04","","","72.4","11.97","20.3","0.0697"
"2025-01-01","21:08:05","","","72.4","11.97","20.2","0.0670"
"2025-01-01","21:08:06","","","72.4","11.97","21.0","0.0732"
"2025-01-01","21:08:07","","","72.4","11.97","20.9","0.0730"
"2025-01-01","21:08:08","","","72.5","11.97","20.5","0.0967"
"2025-01-01","21:08:09","","","72.5","11.97","19.7","0.1317"
"2025-01-01","21:08:10","","","72.3","11.97","18.7","0.1337"
"2025-01-01","21:08:11","","","72.5","11.97","17.3","0.1295"
"2025-01-01","21:08:12","","","72.5","11.97","16.6","0.0855"
"2025-01-01","21:08:13","","","72.4","11.97","16.5","0.1038"
"2025-01-01","21:08:14","","","72.4","11.97","17.6","0.1042"
"2025-01-01","21:08:15","","","72.4","11.97","19.1","0.1082"
"2025-01-01","21:08:16","","","72.4","11.97","20.9","0.0975"
"2025-01-01","21:08:17","","","72.5","11.97","20.6","0.0963"
"2025-01-01","21:08:18","","","72.5","11.97","20.8","0.1038"
"2025-01-01","21:08:19","","","72.5","11.97","19.1","0.0934"
"2025-01-01","21:08:20","","","72.4","11.97","17.4","0.1300"
"2025-01-01","21:08:21","","","72.4","11.97","17.3","0.1160"
"2025-01-01","21:08:22","","","72.4","11.97","17.0","0.1078"
"2025-01-01","21:08:23","","","72.4","11.97","20.4","0.1128"
"2025-01-01","21:08:24","","","72.4","11.97","20.0","0.0985"
"2025-01-01","21:08:25","","","72.3","11.97","18.7","0.0648"
"2025-01-01","21:08:26","","","72.3","11.97","18.4","0.0988"
"2025-01-01","21:08:27","","","72.5","11.97","17.5","0.0951"
"2025-01-01","21:08:28","","","72.5","11.97","16.9","0.1128"
"2025-01-01","21:08:29","","","72.4","11.97","19.0","0.1393"
"2025-01-01","21:08:30","","","72.4","11.97","18.9","0.1258"
"2025-01-01","21:08:31","","","72.5","11.97","22.5","0.1163"
"2025-01-01","21:08:32","","","72.5","11.97","26.0","0.1498"
"2025-01-01","21:08:33","","","72.4","11.97","24.4","0.1407"
"2025-01-01","21:08:34","","","72.4","11.97","22.8","0.0735"
"2025-01-01","21:08:35","","","72.3","11.97","22.6","0.0806"
"2025-01-01","21:08:36","","","72.3","11.97","23.6","0.1313"
"2025-01-01","21:08:37","","","72.2","11.97","22.0","0.1142"
"2025-01-01","21:08:38","","","72.2","11.97","20.7","0.1270"
"2025-01-01","21:08:39","","","72.1","11.97","20.3","0.0889"
"2025-01-01","21:08:40","","","72.1","11.97","21.5","0.1115"
"2025-01-01","21:08:41","","","72.1","11.97","20.8","0.1045"
"2025-01-01","21:08:42","","","72.2","11.97","19.6","0.0864"
"2025-01-01","21:08:43","","","72.2","11.97","17.7","0.0732"
"2025-01-01","21:08:44","","","72.1","11.97","17.4","0.0940"
"2025-01-01","21:08:45","","","72.1","11.97","17.6","0.0993"
"2025-01-01","21:08:46","","","72.1","11.97","19.3","0.1113"
"2025-01-01","21:08:47","","","72.3","11.97","21.7","0.1163"
"2025-01-01","21:08:48","","","72.3","11.97","20.7","0.1072"
"2025-01-01","21:08:49","","","72.2","11.97","19.7","0.1030"
"2025-01-01","21:08:50","","","72.1","11.97","23.3","0.1075"
"2025-01-01","21:08:51","","","72.1","11.97","23.3","0.0967"
"2025-01-01","21:08:52","","","72.3","11.97","25.6","0.0812"
"2025-01-01","21:08:53","","","72.3","11.97","27.8","0.0826"
"2025-01-01","21:08:54","","","72.3","11.97","23.6","0.0776"
"2025-01-01","21:08:55","","","72.0","11.97","21.3","0.0628"
"2025-01-01","21:08:56","","","72.2","11.97","20.2","0.0745"
"2025-01-01","21:08:57","","","72.2","11.97","19.7","0.0893"
"2025-01-01","21:08:58","","","72.2","11.97","19.9","0.1230"
"2025-01-01","21:08:59","","","72.1","11.97","19.9","0.1432"
"2025-01-01","21:09:00","","","72.1","11.97","18.7","0.1438"
"2025-01-01","21:09:01","","","72.0","11.97","20.0","0.1915"
"2025-01-01","21:09:02","","","72.1","11.97","20.6","0.1483"
"2025-01-01","21:09:03","","","72.2","11.97","21.2","0.1437"
"2025-01-01","21:09:04","","","72.2","11.97","20.8","0.0784"
"2025-01-01","21:09:05","","","72.1","11.97","19.1","0.0772"
"2025-01-01","21:09:06","","","72.1","11.97","19.8","0.0775"
"2025-01-01","21:09:07","","","72.1","11.97","20.0","0.0925"
"2025-01-01","21:09:08","","","72.1","11.97","19.4","0.1215"
"2025-01-01","21:09:09","","","72.1","11.97","19.1","0.1122"
"2025-01-01","21:09:10","","","72.1","11.97","21.9","0.1493"
"2025-01-01","21:09:11","","","72.1","11.97","22.1","0.1418"
"2025-01-01","21:09:12","","","72.2","11.97","23.2","0.1347"
"2025-01-01","21:09:13","","","72.2","11.97","21.1","0.0899"
"2025-01-01","21:09:14","","","72.0","11.97","21.3","0.0769"
"2025-01-01","21:09:15","","","72.0","11.97","19.5","0.0694"
"2025-01-01","21:09:16","","","72.0","11.97","16.4","0.0683"
"2025-01-01","21:09:17","","","72.0","11.97","15.3","0.0733"
"2025-01-01","21:09:18","","","72.1","11.97","15.0","0.0729"
"2025-01-01","21:09:19","","","72.0","11.97","16.8","0.0781"
"2025-01-01","21:09:20","","","72.1","11.97","21.8","0.0985"
"2025-01-01","21:09:21","","","71.9","11.97","20.0","0.0886"
"2025-01-01","21:09:22","","","72.0","11.97","20.6","0.0869"
"2025-01-01","21:09:23","","","71.9","11.97","19.2","0.0807"
"2025-01-01","21:09:24","","","72.0","11.97","21.2","0.0851"
"2025-01-01","21:09:25","","","72.0","11.97","20.4","0.0894"
"2025-01-01","21:09:26","","","71.9","11.97","24.0","0.0952"
"2025-01-01","21:09:27","","","72.0","11.97","24.2","0.1018"
"2025-01-01","21:09:28","","","72.0","11.97","24.5","0.1017"
"2025-01-01","21:09:29","","","72.0","11.97","22.1","0.0943"
"2025-01-01","21:09:30","","","72.0","11.97","19.6","0.0982"
"2025-01-01","21:09:31","","","72.0","11.97","18.0","0.0894"
"2025-01-01","21:09:32","","","72.1","11.97","17.6","0.0739"
"2025-01-01","21:09:33","","","72.2","11.97","16.8","0.0722"
"2025-01-01","21:09:34","","","72.2","11.97","20.9","0.0892"
"2025-01-01","21:09:35","","","72.2","11.97","22.1","0.0837"
"2025-01-01","21:09:36","","","72.2","11.97","20.6","0.0791"
"2025-01-01","21:09:37","","","72.2","11.97","19.3","0.0922"
"2025-01-01","21:09:38","","","72.2","11.97","17.0","0.0963"
"2025-01-01","21:09:39","","","72.2","11.97","15.8","0.1115"
"2025-01-01","21:09:40","","","72.2","11.97","17.5","0.1262"
"2025-01-01","21:09:41","","","72.1","11.97","18.1","0.1017"
"2025-01-01","21:09:42","","","72.3","11.97","19.1","0.1278"
"2025-01-01","21:09:43","","","72.2","11.97","19.2","0.0874"
"2025-01-01","21:09:44","","","72.2","11.97","20.5","0.1335"
"2025-01-01","21:09:45","","","72.2","11.97","20.7","0.1405"
"2025-01-01","21:09:46","","","72.3","11.97","18.4","0.1388"
"2025-01-01","21:09:47","","","72.5","11.97","19.0","0.1000"
"2025-01-01","21:09:48","","","72.4","11.97","19.6","0.1067"
"2025-01-01","21:09:49","","","72.4","11.97","21.7","0.1067"
"2025-01-01","21:09:50","","","72.3","11.97","20.9","0.1055"
"2025-01-01","21:09:51","","","72.2","11.97","20.2","0.1207"
"2025-01-01","21:09:52","","","72.2","11.97","20.2","0.1082"
"2025-01-01","21:09:53","","","72.3","11.97","18.8","0.0844"
"2025-01-01","21:09:54","","","72.3","11.97","19.0","0.0795"
"2025-01-01","21:09:55","","","72.1","11.97","18.9","0.1008"
"2025-01-01","21:09:56","","","72.1","11.97","19.6","0.0980"
"2025-01-01","21:09:57","","","72.2","11.97","21.4","0.1430"
"2025-01-01","21:09:58","","","72.1","11.97","20.9","0.1488"
"2025-01-01","21:09:59","","","72.0","11.97","22.1","0.1517"
"2025-01-01","21:10:00","","","72.0","11.97","21.8","0.1318"
"2025-01-01","21:10:01","","","72.0","11.97","25.7","0.1720"
"2025-01-01","21:10:02","","","71.9","11.97","23.4","0.1497"
"2025-01-01","21:10:03","","","71.9","11.97","22.0","0.1467"
"2025-01-01","21:10:04","","","71.8","11.97","19.5","0.0550"
"2025-01-01","21:10:05","","","71.7","11.97","16.6","0.0771"
"2025-01-01","21:10:06","","","71.7","11.97","16.8","0.0763"
"2025-01-01","21:10:07","","","71.6","11.97","18.4","0.0796"
"2025-01-01","21:10:08","","","71.5","11.97","18.6","0.0982"
"2025-01-01","21:10:09","","","71.4","11.97","19.5","0.1298"
"2025-01-01","21:10:10","","","71.4","11.97","20.6","0.1443"
"2025-01-01","21:10:11","","","71.5","11.97","22.2","0.1343"
"2025-01-01","21:10:12","","","71.5","11.97","21.2","0.1083"
"2025-01-01","21:10:13","","","71.7","11.97","21.3","0.1227"
"2025-01-01","21:10:14","","","71.7","11.97","20.8","0.1145"
"2025-01-01","21:10:15","","","71.7","11.97","21.3","0.1500"
"2025-01-01","21:10:16","","","71.7","11.97","20.7","0.1055"
"2025-01-01","21:10:17","","","71.8","11.97","18.8","0.1028"
"2025-01-01","21:10:18","","","71.8","11.97","19.6","0.0815"
"2025-01-01","21:10:19","","","71.9","11.97","17.5","0.0820"
"2025-01-01","21:10:20","","","71.9","11.97","16.4","0.0789"
"2025-01-01","21:10:21","","","72.0","11.97","16.5","0.0851"
"2025-01-01","21:10:22","","","71.8","11.97","16.5","0.0849"
"2025-01-01","21:10:23","","","71.9","11.97","16.0","0.0727"
"2025-01-01","21:10:24","","","72.0","11.97","18.1","0.0785"
"2025-01-01","21:10:25","","","71.9","11.97","17.0","0.0779"
"2025-01-01","21:10:26","","","72.0","11.97","18.3","0.0977"
"2025-01-01","21:10:27","","","72.0","11.97","18.2","0.0819"
"2025-01-01","21:10:28","","","71.9","11.97","19.0","0.0840"
"2025-01-01","21:10:29","","","71.9","11.97","20.8","0.0682"
"2025-01-01","21:10:30","","","71.9","11.97","20.2","0.0923"
"2025-01-01","21:10:31","","","71.9","11.97","20.7","0.0919"
"2025-01-01","21:10:32","","","71.8","11.97","19.2","0.0910"
"2025-01-01","21:10:33","","","71.8","11.97","18.7","0.0808"
"2025-01-01","21:10:34","","","71.7","11.97","19.9","0.0807"
"2025-01-01","21:10:35","","","71.6","11.97","21.7","0.1152"
"2025-01-01","21:10:36","","","71.4","11.97","24.5","0.1147"
"2025-01-01","21:10:37","","","71.4","11.97","23.0","0.1102"
"2025-01-01","21:10:38","","","71.6","11.97","21.8","0.0887"
"2025-01-01","21:10:39","","","71.6","11.97","19.5","0.0778"
"2025-01-01","21:10:40","","","71.6","11.97","18.2","0.0748"
"2025-01-01","21:10:41","","","71.6","11.97","18.5","0.0802"
"2025-01-01","21:10:42","","","71.6","11.97","18.0","0.0876"
"2025-01-01","21:10:43","","","71.7","11.97","18.5","0.0980"
"2025-01-01","21:10:44","","","71.7","11.97","19.7","0.1130"
"2025-01-01","21:10:45","","","71.7","11.97","20.3","0.0943"
"2025-01-01","21:10:46","","","71.6","11.97","19.9","0.0941"
"2025-01-01","21:10:47","","","71.6","11.97","18.5","0.0996"
"2025-01-01","21:10:48","","","71.7","11.97","18.8","0.1087"
"2025-01-01","21:10:49","","","71.7","11.97","18.5","0.1085"
"2025-01-01","21:10:50","","","71.8","11.97","20.2","0.1128"
"2025-01-01","21:10:51","","","71.8","11.97","19.2","0.0831"
"2025-01-01","21:10:52","","","71.8","11.97","18.5","0.1290"
"2025-01-01","21:10:53","","","71.8","11.97","17.3","0.1113"
"2025-01-01","21:10:54","","","72.0","11.97","16.6","0.1128"
"2025-01-01","21:10:55","","","72.0","11.97","17.7","0.0799"
"2025-01-01","21:10:56","","","72.0","11.97","19.4","0.0807"
"2025-01-01","21:10:57","","","72.1","11.97","20.9","0.0811"
"2025-01-01","21:10:58","","","72.1","11.97","21.9","0.0776"
"2025-01-01","21:10:59","","","72.0","11.97","22.3","0.0733"
"2025-01-01","21:11:00","","","71.9","11.97","23.7","0.0826"
"2025-01-01","21:11:01","","","71.9","11.97","23.1","0.0744"
"2025-01-01","21:11:02","","","71.8","11.97","21.0","0.0764"
"2025-01-01","21:11:03","","","71.8","11.97","19.1","0.0715"
"2025-01-01","21:11:04","","","71.8","11.97","18.5","0.0791"
"2025-01-01","21:11:05","","","71.8","11.97","18.6","0.0749"
"2025-01-01","21:11:06","","","71.8","11.97","18.7","0.0719"
"2025-01-01","21:11:07","","","71.7","11.97","18.2","0.0716"
"2025-01-01","21:11:08","","","71.8","11.97","16.9","0.0679"
"2025-01-01","21:11:09","","","71.8","11.97","16.0","0.0713"
"2025-01-01","21:11:10","","","71.7","11.97","16.2","0.0891"
"2025-01-01","21:11:11","","","71.8","11.97","16.1","0.0881"
"2025-01-01","21:11:12","","","71.7","11.97","18.2","0.0998"
"2025-01-01","21:11:13","","","71.7","11.97","19.4","0.0905"
"2025-01-01","21:11:14","","","71.7","11.97","19.4","0.0798"
"2025-01-01","21:11:15","","","71.6","11.97","21.1","0.0706"
"2025-01-01","21:11:16","","","71.6","11.97","23.0","0.0786"
"2025-01-01","21:11:17","","","71.7","11.97","22.0","0.0725"
